activity_uuid_product_uuid,activity_name,product_geography,input_activity_uuid_product_uuid,exchange_name,input_geography,exchange_unit_name,exchange_amount
a382a752-d004-5024-8348-6259f1ca94ba_e856bce7-25be-431c-83fc-32c94a1e74bd,"photovoltaic cell production, multi-Si wafer",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,30.243
ba1168f2-4ffb-53c8-8162-3b467bf86e6b_1c4115fb-700a-47b4-b472-d3650e78e8aa,"photovoltaic cell production, ribbon-Si",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,30.243
b016cfc5-ab64-5ae7-a8bc-18ab502f3bbc_93880249-2fea-4042-ab23-7b3a75a185d9,"photovoltaic cell production, single-Si wafer",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,30.243
04216467-1b23-596a-8779-2946267293d5_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",US,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.066842
04216467-1b23-596a-8779-2946267293d5_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",US,0aff95db-45b1-54e1-a3ae-f9021924438c_3ce1a817-4ae8-4edc-bf8b-cb1b5d853410,"packaging film, low density polyethylene",GLO,kg,0.3099
04216467-1b23-596a-8779-2946267293d5_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",US,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.96357
b2721985-d653-5915-9846-8195bb090b56_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.066842
b2721985-d653-5915-9846-8195bb090b56_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,7.588482386
b2721985-d653-5915-9846-8195bb090b56_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",RoW,0aff95db-45b1-54e1-a3ae-f9021924438c_3ce1a817-4ae8-4edc-bf8b-cb1b5d853410,"packaging film, low density polyethylene",GLO,kg,0.3099
b2721985-d653-5915-9846-8195bb090b56_8eef05bd-936d-4ec7-ac2f-5e1892b590c9,"photovoltaic laminate production, a-Si",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.96357
62f6a667-ecf2-536f-8dc7-6e8e0592b0ca_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",US,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.015
62f6a667-ecf2-536f-8dc7-6e8e0592b0ca_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",US,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.003286974
b1e6959b-d8b5-50af-849b-3f8825c7641c_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.015
b1e6959b-d8b5-50af-849b-3f8825c7641c_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.003241859
b1e6959b-d8b5-50af-849b-3f8825c7641c_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,3.339923431
fdab605d-c015-5d16-b14f-c5df82251aa7_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",MY,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.015
fdab605d-c015-5d16-b14f-c5df82251aa7_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",MY,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.003232786
ffce649a-b1a1-5bb0-80e1-9e45c60b2c93_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",VN,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.015
ffce649a-b1a1-5bb0-80e1-9e45c60b2c93_40789064-abc0-477f-a0f8-46a16781da55,"photovoltaic laminate production, CdTe",VN,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.003217973
46846e73-5551-567e-bccc-50428f6c6e7b_97ee3bfa-7894-4353-9208-c2bf1ae1dce1,"photovoltaic laminate production, CIS",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.044956
53c9a124-9c79-5448-b6bd-b169bb2c1493_97ee3bfa-7894-4353-9208-c2bf1ae1dce1,"photovoltaic laminate production, CIS",DE,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.044956
01b9e014-8201-53a6-8f52-b73ca7852d75_855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate production, multi-Si wafer",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
ca1189cb-26c4-5fc9-863c-44eb919d55e9_855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate production, multi-Si wafer",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
ca1189cb-26c4-5fc9-863c-44eb919d55e9_855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate production, multi-Si wafer",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4.7107
ca1189cb-26c4-5fc9-863c-44eb919d55e9_855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate production, multi-Si wafer",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0016069
ca1189cb-26c4-5fc9-863c-44eb919d55e9_855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate production, multi-Si wafer",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-3.88194e-5
ca1189cb-26c4-5fc9-863c-44eb919d55e9_855dbb71-f4e8-4819-ae28-aa2913c0939d,"photovoltaic laminate production, multi-Si wafer",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.001568081
88a1f8a2-5e70-52df-a93d-6d9a3ebd2018_2ea2d6fc-4e17-4da4-9156-be70f4f938cb,"photovoltaic laminate production, ribbon-Si",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
88a1f8a2-5e70-52df-a93d-6d9a3ebd2018_2ea2d6fc-4e17-4da4-9156-be70f4f938cb,"photovoltaic laminate production, ribbon-Si",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4.7107
88a1f8a2-5e70-52df-a93d-6d9a3ebd2018_2ea2d6fc-4e17-4da4-9156-be70f4f938cb,"photovoltaic laminate production, ribbon-Si",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0016069
88a1f8a2-5e70-52df-a93d-6d9a3ebd2018_2ea2d6fc-4e17-4da4-9156-be70f4f938cb,"photovoltaic laminate production, ribbon-Si",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-3.88194e-5
88a1f8a2-5e70-52df-a93d-6d9a3ebd2018_2ea2d6fc-4e17-4da4-9156-be70f4f938cb,"photovoltaic laminate production, ribbon-Si",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.001568081
93cec7e6-a712-55a2-8eda-684b7df397f8_2ea2d6fc-4e17-4da4-9156-be70f4f938cb,"photovoltaic laminate production, ribbon-Si",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
56668cd8-d28d-5e40-ba06-c5f4b1c5aeb2_3b6460f4-647a-483b-b67f-f912bef7e6fc,"photovoltaic laminate production, single-Si wafer",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
56668cd8-d28d-5e40-ba06-c5f4b1c5aeb2_3b6460f4-647a-483b-b67f-f912bef7e6fc,"photovoltaic laminate production, single-Si wafer",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4.7107
56668cd8-d28d-5e40-ba06-c5f4b1c5aeb2_3b6460f4-647a-483b-b67f-f912bef7e6fc,"photovoltaic laminate production, single-Si wafer",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0016069
56668cd8-d28d-5e40-ba06-c5f4b1c5aeb2_3b6460f4-647a-483b-b67f-f912bef7e6fc,"photovoltaic laminate production, single-Si wafer",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-3.88194e-5
56668cd8-d28d-5e40-ba06-c5f4b1c5aeb2_3b6460f4-647a-483b-b67f-f912bef7e6fc,"photovoltaic laminate production, single-Si wafer",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.001568081
68b341ac-80fa-5837-ab37-c5e7a62da3f9_3b6460f4-647a-483b-b67f-f912bef7e6fc,"photovoltaic laminate production, single-Si wafer",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
531273ca-93f0-54fe-8b96-f87937be51cc_3cebe0c0-f87c-4d6d-ab00-9866862dbf7b,"photovoltaic module production, building-integrated, for facade installation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,3.2717
8ac73b09-a557-5d21-90c8-9b2abc234332_3cebe0c0-f87c-4d6d-ab00-9866862dbf7b,"photovoltaic module production, building-integrated, for facade installation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,3.2717
1d5e71c2-1580-586b-9075-b22c9a640678_66f18588-4db0-4060-89cc-d6841a0b5dac,"photovoltaic module production, building-integrated, for slanted-roof installation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.2482
1d5e71c2-1580-586b-9075-b22c9a640678_66f18588-4db0-4060-89cc-d6841a0b5dac,"photovoltaic module production, building-integrated, for slanted-roof installation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.20047
c0bd9e1d-4a2e-5580-8d26-5bc918e5deb3_66f18588-4db0-4060-89cc-d6841a0b5dac,"photovoltaic module production, building-integrated, for slanted-roof installation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.2482
c0bd9e1d-4a2e-5580-8d26-5bc918e5deb3_66f18588-4db0-4060-89cc-d6841a0b5dac,"photovoltaic module production, building-integrated, for slanted-roof installation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.20047
58e60340-84f1-5be1-b57d-dc028ca6fb57_cbcd0e88-5e08-4e2a-8353-ae6a4ba53ce2,"photovoltaic mounting system production, for 570kWp open ground module",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,3.98
58e60340-84f1-5be1-b57d-dc028ca6fb57_cbcd0e88-5e08-4e2a-8353-ae6a4ba53ce2,"photovoltaic mounting system production, for 570kWp open ground module",GLO,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,7.25
58e60340-84f1-5be1-b57d-dc028ca6fb57_cbcd0e88-5e08-4e2a-8353-ae6a4ba53ce2,"photovoltaic mounting system production, for 570kWp open ground module",GLO,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-0.005928
58e60340-84f1-5be1-b57d-dc028ca6fb57_cbcd0e88-5e08-4e2a-8353-ae6a4ba53ce2,"photovoltaic mounting system production, for 570kWp open ground module",GLO,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-0.55946925
30bdfc05-ac40-5acd-bfd1-8d95c80441e6_f1ee225e-a4bf-4af6-963a-ac44d7fd29cf,"photovoltaic mounting system production, for facade installation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.6353
30bdfc05-ac40-5acd-bfd1-8d95c80441e6_f1ee225e-a4bf-4af6-963a-ac44d7fd29cf,"photovoltaic mounting system production, for facade installation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,1.7971
fccfcd2c-ffca-5a56-8cc9-3f98ad1dde24_f1ee225e-a4bf-4af6-963a-ac44d7fd29cf,"photovoltaic mounting system production, for facade installation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.6353
fccfcd2c-ffca-5a56-8cc9-3f98ad1dde24_f1ee225e-a4bf-4af6-963a-ac44d7fd29cf,"photovoltaic mounting system production, for facade installation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,1.7971
9dea8d99-a425-5c11-b2ff-f54022eb25f7_86e5e95e-f2eb-4a4c-a32d-936f179e676e,"photovoltaic mounting system production, for flat-roof installation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.5192
9dea8d99-a425-5c11-b2ff-f54022eb25f7_86e5e95e-f2eb-4a4c-a32d-936f179e676e,"photovoltaic mounting system production, for flat-roof installation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.26678
a1351579-1383-58f3-bcea-42cd63e492f4_86e5e95e-f2eb-4a4c-a32d-936f179e676e,"photovoltaic mounting system production, for flat-roof installation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.5192
a1351579-1383-58f3-bcea-42cd63e492f4_86e5e95e-f2eb-4a4c-a32d-936f179e676e,"photovoltaic mounting system production, for flat-roof installation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.26678
95de1787-e4bd-53c0-8748-9d4ad76655e2_a873567a-d299-40bd-a8a7-640b31921c11,"photovoltaic mounting system production, for slanted-roof installation",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.8355
95de1787-e4bd-53c0-8748-9d4ad76655e2_a873567a-d299-40bd-a8a7-640b31921c11,"photovoltaic mounting system production, for slanted-roof installation",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,1.4999
afaeae26-6eb3-523b-a0c5-8e29976d7cf2_a873567a-d299-40bd-a8a7-640b31921c11,"photovoltaic mounting system production, for slanted-roof installation",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,2.8355
afaeae26-6eb3-523b-a0c5-8e29976d7cf2_a873567a-d299-40bd-a8a7-640b31921c11,"photovoltaic mounting system production, for slanted-roof installation",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,1.4999
a3f24925-7ec7-5b4e-b829-b8098575db4d_70dc5ba7-241b-41dc-9f44-66ff7592aadc,photovoltaic panel factory construction,GLO,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,1322.369407
648f0c74-8b5b-5e35-a9b1-738b9d96a866_475bbaab-49df-4a93-ac06-b8d34b2d17dc,"photovoltaic panel production, a-Si",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,2.18
b64fc97c-9389-5949-b780-7d967bae4cec_475bbaab-49df-4a93-ac06-b8d34b2d17dc,"photovoltaic panel production, a-Si",US,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,2.18
4b1597f8-83a0-5e4e-9d4c-62acbae89fc4_09df7ca2-d6df-443a-b414-45dd2f22bb8d,"photovoltaic panel production, multi-Si wafer",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
7202e99e-67f2-5f8d-9abd-ba6b5f8c2973_09df7ca2-d6df-443a-b414-45dd2f22bb8d,"photovoltaic panel production, multi-Si wafer",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
7202e99e-67f2-5f8d-9abd-ba6b5f8c2973_09df7ca2-d6df-443a-b414-45dd2f22bb8d,"photovoltaic panel production, multi-Si wafer",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4.7107
7202e99e-67f2-5f8d-9abd-ba6b5f8c2973_09df7ca2-d6df-443a-b414-45dd2f22bb8d,"photovoltaic panel production, multi-Si wafer",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0016069
7202e99e-67f2-5f8d-9abd-ba6b5f8c2973_09df7ca2-d6df-443a-b414-45dd2f22bb8d,"photovoltaic panel production, multi-Si wafer",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-3.88194e-5
7202e99e-67f2-5f8d-9abd-ba6b5f8c2973_09df7ca2-d6df-443a-b414-45dd2f22bb8d,"photovoltaic panel production, multi-Si wafer",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.001568081
82162472-0dc1-554d-8557-1af271723753_59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel production, ribbon-Si",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
82162472-0dc1-554d-8557-1af271723753_59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel production, ribbon-Si",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4.7107
82162472-0dc1-554d-8557-1af271723753_59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel production, ribbon-Si",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0016069
82162472-0dc1-554d-8557-1af271723753_59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel production, ribbon-Si",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-3.88194e-5
82162472-0dc1-554d-8557-1af271723753_59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel production, ribbon-Si",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.001568081
8849fc8a-7127-51e1-9443-cc4da2699255_59086abb-dc67-457c-87a9-4759469a3751,"photovoltaic panel production, ribbon-Si",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
92f8f9cb-f393-5bac-8977-95caef044815_98556c18-39ab-4d83-b9b9-cf9ae41566a9,"photovoltaic panel production, single-Si wafer",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
92f8f9cb-f393-5bac-8977-95caef044815_98556c18-39ab-4d83-b9b9-cf9ae41566a9,"photovoltaic panel production, single-Si wafer",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,4.7107
92f8f9cb-f393-5bac-8977-95caef044815_98556c18-39ab-4d83-b9b9-cf9ae41566a9,"photovoltaic panel production, single-Si wafer",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.0016069
92f8f9cb-f393-5bac-8977-95caef044815_98556c18-39ab-4d83-b9b9-cf9ae41566a9,"photovoltaic panel production, single-Si wafer",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-3.88194e-5
92f8f9cb-f393-5bac-8977-95caef044815_98556c18-39ab-4d83-b9b9-cf9ae41566a9,"photovoltaic panel production, single-Si wafer",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.001568081
ec17d1ea-0d64-516e-bc9d-43b51ebbc2d1_98556c18-39ab-4d83-b9b9-cf9ae41566a9,"photovoltaic panel production, single-Si wafer",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.11269
54b19e3e-7399-57ae-acce-70692b221577_d19b729a-0fea-4d72-aea9-0a5f0dadaaba,"photovoltaic plant construction, 570kWp, multi-Si, on open ground",GLO,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,7673
a422deac-0a1f-5d77-a911-fa8aa2a1be7d_ca439928-3048-44a5-9ec3-9cf32b52bdce,"photovoltaics, electric installation for 3kWp module, at building",CH,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,14.7
a422deac-0a1f-5d77-a911-fa8aa2a1be7d_ca439928-3048-44a5-9ec3-9cf32b52bdce,"photovoltaics, electric installation for 3kWp module, at building",CH,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.86
b9b1444f-3d56-5fe2-980e-a180bc0580cb_ca439928-3048-44a5-9ec3-9cf32b52bdce,"photovoltaics, electric installation for 3kWp module, at building",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,14.7
b9b1444f-3d56-5fe2-980e-a180bc0580cb_ca439928-3048-44a5-9ec3-9cf32b52bdce,"photovoltaics, electric installation for 3kWp module, at building",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,0.86
bff6a8d5-07e6-5450-b121-ed6f14b1cbaa_10fa54e6-6b88-4093-aaab-0d4b27ba5382,"photovoltaics, electric installation for 570kWp module, open ground",GLO,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,740.72
bff6a8d5-07e6-5450-b121-ed6f14b1cbaa_10fa54e6-6b88-4093-aaab-0d4b27ba5382,"photovoltaics, electric installation for 570kWp module, open ground",GLO,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,52.884
20ac4212-6913-5539-8838-7c2878053713_aa3de575-58a6-418c-9968-1bfea04a78b8,phthalic anhydride production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.5
